"Step","llm_v4_direct_select_pos_1 - total_spl","llm_v4_direct_select_pos_1 - total_spl__MIN","llm_v4_direct_select_pos_1 - total_spl__MAX","llm_v3_pos_neg_dst - total_spl","llm_v3_pos_neg_dst - total_spl__MIN","llm_v3_pos_neg_dst - total_spl__MAX","fbe_baseline - total_spl","fbe_baseline - total_spl__MIN","fbe_baseline - total_spl__MAX","llm_v2_pos_cot - total_spl","llm_v2_pos_cot - total_spl__MIN","llm_v2_pos_cot - total_spl__MAX","l3mvn_baseline_local_step_15 - total_spl","l3mvn_baseline_local_step_15 - total_spl__MIN","l3mvn_baseline_local_step_15 - total_spl__MAX","llm_v1_no_cot_local_step_15 - total_spl","llm_v1_no_cot_local_step_15 - total_spl__MIN","llm_v1_no_cot_local_step_15 - total_spl__MAX","sem_exp_baseline - total_spl","sem_exp_baseline - total_spl__MIN","sem_exp_baseline - total_spl__MAX"
"8690","0.25103213991579637","0.25103213991579637","0.25103213991579637","0.23528214026054645","0.23528214026054645","0.23528214026054645","0.20737540062724824","0.20737540062724824","0.20737540062724824","0.22179279170847363","0.22179279170847363","0.22179279170847363","0.22725922361848186","0.22725922361848186","0.22725922361848186","0.23579245294245157","0.23579245294245157","0.23579245294245157","0.20845802453464238","0.20845802453464238","0.20845802453464238"
"8700","0.2503732629081434","0.2503732629081434","0.2503732629081434","0.23528214026054645","0.23528214026054645","0.23528214026054645","0.20737540062724824","0.20737540062724824","0.20737540062724824","0.22254481797947284","0.22254481797947284","0.22254481797947284","0.22725922361848186","0.22725922361848186","0.22725922361848186","0.23579245294245157","0.23579245294245157","0.23579245294245157","0.20776776617525614","0.20776776617525614","0.20776776617525614"
"8710","0.2503732629081434","0.2503732629081434","0.2503732629081434","0.23528214026054645","0.23528214026054645","0.23528214026054645","0.20737540062724824","0.20737540062724824","0.20737540062724824","0.22254481797947284","0.22254481797947284","0.22254481797947284","0.22725922361848186","0.22725922361848186","0.22725922361848186","0.23579245294245157","0.23579245294245157","0.23579245294245157","0.20776776617525614","0.20776776617525614","0.20776776617525614"
"8720","0.2503732629081434","0.2503732629081434","0.2503732629081434","0.23528214026054645","0.23528214026054645","0.23528214026054645","0.20676367378174013","0.20676367378174013","0.20676367378174013","0.22191258838294026","0.22191258838294026","0.22191258838294026","0.22725922361848186","0.22725922361848186","0.22725922361848186","0.23579245294245157","0.23579245294245157","0.23579245294245157","0.20776776617525614","0.20776776617525614","0.20776776617525614"
"8730","0.24906583072585542","0.24906583072585542","0.24906583072585542","0.23528214026054645","0.23528214026054645","0.23528214026054645","0.20714605196783906","0.20714605196783906","0.20714605196783906","0.22356153017111918","0.22356153017111918","0.22356153017111918","0.22672069465256128","0.22672069465256128","0.22672069465256128","0.23579245294245157","0.23579245294245157","0.23579245294245157","0.20776776617525614","0.20776776617525614","0.20776776617525614"
"8740","0.2484172217916735","0.2484172217916735","0.2484172217916735","0.23528214026054645","0.23528214026054645","0.23528214026054645","0.20653858553978088","0.20653858553978088","0.20653858553978088","0.22356153017111918","0.22356153017111918","0.22356153017111918","0.22730904185285455","0.22730904185285455","0.22730904185285455","0.23579245294245157","0.23579245294245157","0.23579245294245157","0.20776776617525614","0.20776776617525614","0.20776776617525614"
"8750","0.24817964295140366","0.24817964295140366","0.24817964295140366","0.23528214026054645","0.23528214026054645","0.23528214026054645","0.20653858553978088","0.20653858553978088","0.20653858553978088","0.22356153017111918","0.22356153017111918","0.22356153017111918","0.22730904185285455","0.22730904185285455","0.22730904185285455","0.23514109257520727","0.23514109257520727","0.23514109257520727","0.20826616445097998","0.20826616445097998","0.20826616445097998"
"8760","0.24817964295140366","0.24817964295140366","0.24817964295140366","0.23528214026054645","0.23528214026054645","0.23528214026054645","0.20653858553978088","0.20653858553978088","0.20653858553978088","0.22356153017111918","0.22356153017111918","0.22356153017111918","0.22677293562206952","0.22677293562206952","0.22677293562206952","0.23491270860562558","0.23491270860562558","0.23491270860562558","0.2069004846840883","0.2069004846840883","0.2069004846840883"
"8770","0.24817964295140366","0.24817964295140366","0.24817964295140366","0.23620633904944222","0.23620633904944222","0.23620633904944222","0.20662503987347552","0.20662503987347552","0.20662503987347552","0.22356153017111918","0.22356153017111918","0.22356153017111918","0.22677293562206952","0.22677293562206952","0.22677293562206952","0.23491598678985007","0.23491598678985007","0.23491598678985007","0.2069004846840883","0.2069004846840883","0.2069004846840883"
"8780","0.24753835188434575","0.24753835188434575","0.24753835188434575","0.23601863054323505","0.23601863054323505","0.23601863054323505","0.20853463611201226","0.20853463611201226","0.20853463611201226","0.22356153017111918","0.22356153017111918","0.22356153017111918","0.22695561009963428","0.22695561009963428","0.22695561009963428","0.23491598678985007","0.23491598678985007","0.23491598678985007","0.2069004846840883","0.2069004846840883","0.2069004846840883"
"8790","0.24753835188434575","0.24753835188434575","0.24753835188434575","0.23601863054323505","0.23601863054323505","0.23601863054323505","0.20868267769112525","0.20868267769112525","0.20868267769112525","0.22356153017111918","0.22356153017111918","0.22356153017111918","0.22695561009963428","0.22695561009963428","0.22695561009963428","0.23491598678985007","0.23491598678985007","0.23491598678985007","0.2069004846840883","0.2069004846840883","0.2069004846840883"
"8800","0.24753835188434575","0.24753835188434575","0.24753835188434575","0.23536302323617045","0.23536302323617045","0.23536302323617045","0.20860453129563397","0.20860453129563397","0.20860453129563397","0.2229300004248731","0.2229300004248731","0.2229300004248731","0.2282419620880767","0.2282419620880767","0.2282419620880767","0.23491598678985007","0.23491598678985007","0.23491598678985007","0.2069004846840883","0.2069004846840883","0.2069004846840883"
"8810","0.24753835188434575","0.24753835188434575","0.24753835188434575","0.23471104810255225","0.23471104810255225","0.23471104810255225","0.20860453129563397","0.20860453129563397","0.20860453129563397","0.2229300004248731","0.2229300004248731","0.2229300004248731","0.22851169180041542","0.22851169180041542","0.22851169180041542","0.23491598678985007","0.23491598678985007","0.23491598678985007","0.2069004846840883","0.2069004846840883","0.2069004846840883"
"8820","0.24791959640347294","0.24791959640347294","0.24791959640347294","0.23635306163941708","0.23635306163941708","0.23635306163941708","0.20860453129563397","0.20860453129563397","0.20860453129563397","0.2229300004248731","0.2229300004248731","0.2229300004248731","0.22851169180041542","0.22851169180041542","0.22851169180041542","0.23491598678985007","0.23491598678985007","0.23491598678985007","0.2069004846840883","0.2069004846840883","0.2069004846840883"
"8830","0.24791959640347294","0.24791959640347294","0.24791959640347294","0.23635306163941708","0.23635306163941708","0.23635306163941708","0.20968127787730817","0.20968127787730817","0.20968127787730817","0.2229300004248731","0.2229300004248731","0.2229300004248731","0.22955826784025898","0.22955826784025898","0.22955826784025898","0.23491598678985007","0.23491598678985007","0.23491598678985007","0.2069004846840883","0.2069004846840883","0.2069004846840883"
"8840","0.24805771265413182","0.24805771265413182","0.24805771265413182","0.2370401166013724","0.2370401166013724","0.2370401166013724","0.20968127787730817","0.20968127787730817","0.20968127787730817","0.22449476589081033","0.22449476589081033","0.22449476589081033","0.22955826784025898","0.22955826784025898","0.22955826784025898","0.23491598678985007","0.23491598678985007","0.23491598678985007","0.20555259879038087","0.20555259879038087","0.20555259879038087"
"8850","0.24922065005215177","0.24922065005215177","0.24922065005215177","0.2370401166013724","0.2370401166013724","0.2370401166013724","0.20907700906498164","0.20907700906498164","0.20907700906498164","0.22449476589081033","0.22449476589081033","0.22449476589081033","0.22955826784025898","0.22955826784025898","0.22955826784025898","0.23427238134659023","0.23427238134659023","0.23427238134659023","0.20640513316193626","0.20640513316193626","0.20640513316193626"
"8860","0.25069998499703816","0.25069998499703816","0.25069998499703816","0.23638890748983016","0.23638890748983016","0.23638890748983016","0.20907700906498164","0.20907700906498164","0.20907700906498164","0.22449476589081033","0.22449476589081033","0.22449476589081033","0.23095909183200292","0.23095909183200292","0.23095909183200292","0.23427238134659023","0.23427238134659023","0.23427238134659023","0.20640513316193626","0.20640513316193626","0.20640513316193626"
"8870","0.25069998499703816","0.25069998499703816","0.25069998499703816","0.23638890748983016","0.23638890748983016","0.23638890748983016","0.20847621306192135","0.20847621306192135","0.20847621306192135","0.2250136578817689","0.2250136578817689","0.2250136578817689","0.23095909183200292","0.23095909183200292","0.23095909183200292","0.23427238134659023","0.23427238134659023","0.23427238134659023","0.20640513316193626","0.20640513316193626","0.20640513316193626"
"8880","0.25069998499703816","0.25069998499703816","0.25069998499703816","0.23638890748983016","0.23638890748983016","0.23638890748983016","0.21023179540219208","0.21023179540219208","0.21023179540219208","0.2250136578817689","0.2250136578817689","0.2250136578817689","0.23095909183200292","0.23095909183200292","0.23095909183200292","0.23427238134659023","0.23427238134659023","0.23427238134659023","0.20805728046926242","0.20805728046926242","0.20805728046926242"
"8890","0.25066072308496806","0.25066072308496806","0.25066072308496806","0.23574126664739228","0.23574126664739228","0.23574126664739228","0.21023179540219208","0.21023179540219208","0.21023179540219208","0.2250136578817689","0.2250136578817689","0.2250136578817689","0.23165181098654858","0.23165181098654858","0.23165181098654858","0.23427238134659023","0.23427238134659023","0.23427238134659023","0.20738612795161965","0.20738612795161965","0.20738612795161965"
"8900","0.25002613897589215","0.25002613897589215","0.25002613897589215","0.23574126664739228","0.23574126664739228","0.23574126664739228","0.21023179540219208","0.21023179540219208","0.21023179540219208","0.22376009989914067","0.22376009989914067","0.22376009989914067","0.23165181098654858","0.23165181098654858","0.23165181098654858","0.23472066556204477","0.23472066556204477","0.23472066556204477","0.20738612795161965","0.20738612795161965","0.20738612795161965"
"8910","0.25002613897589215","0.25002613897589215","0.25002613897589215","0.23574126664739228","0.23574126664739228","0.23574126664739228","0.21205215904033536","0.21205215904033536","0.21205215904033536","0.22487878809397108","0.22487878809397108","0.22487878809397108","0.23165181098654858","0.23165181098654858","0.23165181098654858","0.23490691595196003","0.23490691595196003","0.23490691595196003","0.2067192915273379","0.2067192915273379","0.2067192915273379"
"8920","0.25002613897589215","0.25002613897589215","0.25002613897589215","0.2350971648259513","0.2350971648259513","0.2350971648259513","0.21205215904033536","0.21205215904033536","0.21205215904033536","0.22487878809397108","0.22487878809397108","0.22487878809397108","0.23165181098654858","0.23165181098654858","0.23165181098654858","0.23490691595196003","0.23490691595196003","0.23490691595196003","0.2067192915273379","0.2067192915273379","0.2067192915273379"
"8930","0.2493947598370642","0.2493947598370642","0.2493947598370642","0.23536856193008732","0.23536856193008732","0.23536856193008732","0.21205215904033536","0.21205215904033536","0.21205215904033536","0.22487878809397108","0.22487878809397108","0.22487878809397108","0.2340305603019513","0.2340305603019513","0.2340305603019513","0.23490691595196003","0.23490691595196003","0.23490691595196003","0.2067192915273379","0.2067192915273379","0.2067192915273379"
"8940","0.2493947598370642","0.2493947598370642","0.2493947598370642","0.23536856193008732","0.23536856193008732","0.23536856193008732","0.21205215904033536","0.21205215904033536","0.21205215904033536","0.22487878809397108","0.22487878809397108","0.22487878809397108","0.23447257117534248","0.23447257117534248","0.23447257117534248","0.23490691595196003","0.23490691595196003","0.23490691595196003","0.20605672969551952","0.20605672969551952","0.20605672969551952"
"8950","0.24949128221175074","0.24949128221175074","0.24949128221175074","0.23536856193008732","0.23536856193008732","0.23536856193008732","0.21305829104141985","0.21305829104141985","0.21305829104141985","0.22487878809397108","0.22487878809397108","0.22487878809397108","0.23393602066922042","0.23393602066922042","0.23393602066922042","0.234268581941221","0.234268581941221","0.234268581941221","0.20763232722692984","0.20763232722692984","0.20763232722692984"
"8960","0.24949128221175074","0.24949128221175074","0.24949128221175074","0.23536856193008732","0.23536856193008732","0.23536856193008732","0.21305829104141985","0.21305829104141985","0.21305829104141985","0.22425585516296284","0.22425585516296284","0.22425585516296284","0.23393602066922042","0.23393602066922042","0.23393602066922042","0.234268581941221","0.234268581941221","0.234268581941221","0.20763232722692984","0.20763232722692984","0.20763232722692984"
"8970","0.24949128221175074","0.24949128221175074","0.24949128221175074","0.23525351973548353","0.23525351973548353","0.23525351973548353","0.21305829104141985","0.21305829104141985","0.21305829104141985","0.22425585516296284","0.22425585516296284","0.22425585516296284","0.23393602066922042","0.23393602066922042","0.23393602066922042","0.23368240625746745","0.23368240625746745","0.23368240625746745","0.20697107777716256","0.20697107777716256","0.20697107777716256"
"8980","0.24998569093520764","0.24998569093520764","0.24998569093520764","0.2346159763215662","0.2346159763215662","0.2346159763215662","0.21305829104141985","0.21305829104141985","0.21305829104141985","0.22425585516296284","0.22425585516296284","0.22425585516296284","0.2344749388035909","0.2344749388035909","0.2344749388035909","0.23368240625746745","0.23368240625746745","0.23368240625746745","0.20697107777716256","0.20697107777716256","0.20697107777716256"
"8990","0.24998569093520764","0.24998569093520764","0.24998569093520764","0.2346159763215662","0.2346159763215662","0.2346159763215662","0.2146890839695723","0.2146890839695723","0.2146890839695723","0.2236782935426135","0.2236782935426135","0.2236782935426135","0.23517790057434965","0.23517790057434965","0.23517790057434965","0.23305253454248775","0.23305253454248775","0.23305253454248775","0.20697107777716256","0.20697107777716256","0.20697107777716256"
"9000","0.24998569093520764","0.24998569093520764","0.24998569093520764","0.2350892823495161","0.2350892823495161","0.2350892823495161","0.21642476437770236","0.21642476437770236","0.21642476437770236","0.22306379273617777","0.22306379273617777","0.22306379273617777","0.23517790057434965","0.23517790057434965","0.23517790057434965","0.23465486630029722","0.23465486630029722","0.23465486630029722","0.20697107777716256","0.20697107777716256","0.20697107777716256"
"9010","0.24998569093520764","0.24998569093520764","0.24998569093520764","0.2350892823495161","0.2350892823495161","0.2350892823495161","0.2158151171541032","0.2158151171541032","0.2158151171541032","0.22245265905744852","0.22245265905744852","0.22245265905744852","0.23517790057434965","0.23517790057434965","0.23517790057434965","0.23402576478206585","0.23402576478206585","0.23402576478206585","0.2084171137171483","0.2084171137171483","0.2084171137171483"
"9020","0.24998569093520764","0.24998569093520764","0.24998569093520764","0.2344556185156899","0.2344556185156899","0.2344556185156899","0.2158151171541032","0.2158151171541032","0.2158151171541032","0.22245265905744852","0.22245265905744852","0.22245265905744852","0.23517790057434965","0.23517790057434965","0.23517790057434965","0.23402576478206585","0.23402576478206585","0.23402576478206585","0.2084171137171483","0.2084171137171483","0.2084171137171483"
"9030","0.24935916038148528","0.24935916038148528","0.24935916038148528","0.2344556185156899","0.2344556185156899","0.2344556185156899","0.2158151171541032","0.2158151171541032","0.2158151171541032","0.22245265905744852","0.22245265905744852","0.22245265905744852","0.23517790057434965","0.23517790057434965","0.23517790057434965","0.23402576478206585","0.23402576478206585","0.23402576478206585","0.2084171137171483","0.2084171137171483","0.2084171137171483"
"9040","0.24935916038148528","0.24935916038148528","0.24935916038148528","0.2344556185156899","0.2344556185156899","0.2344556185156899","0.21520889491490627","0.21520889491490627","0.21520889491490627","0.22245265905744852","0.22245265905744852","0.22245265905744852","0.23464340534577158","0.23464340534577158","0.23464340534577158","0.2334000274430764","0.2334000274430764","0.2334000274430764","0.20775756588892952","0.20775756588892952","0.20775756588892952"
"9050","0.24935916038148528","0.24935916038148528","0.24935916038148528","0.23382536147666924","0.23382536147666924","0.23382536147666924","0.21520889491490627","0.21520889491490627","0.21520889491490627","0.22184486490701832","0.22184486490701832","0.22184486490701832","0.23464340534577158","0.23464340534577158","0.23464340534577158","0.23277762736989485","0.23277762736989485","0.23277762736989485","0.20710217924574673","0.20710217924574673","0.20710217924574673"
"9060","0.24935916038148528","0.24935916038148528","0.24935916038148528","0.23382536147666924","0.23382536147666924","0.23382536147666924","0.21520889491490627","0.21520889491490627","0.21520889491490627","0.22184486490701832","0.22184486490701832","0.22184486490701832","0.23464340534577158","0.23464340534577158","0.23464340534577158","0.23277762736989485","0.23277762736989485","0.23277762736989485","0.20817520371885762","0.20817520371885762","0.20817520371885762"
"9070","0.24811547379604149","0.24811547379604149","0.24811547379604149","0.23382536147666924","0.23382536147666924","0.23382536147666924","0.21520889491490627","0.21520889491490627","0.21520889491490627","0.22184486490701832","0.22184486490701832","0.22184486490701832","0.23464340534577158","0.23464340534577158","0.23464340534577158","0.23182247798958547","0.23182247798958547","0.23182247798958547","0.20817520371885762","0.20817520371885762","0.20817520371885762"
"9080","0.24811547379604149","0.24811547379604149","0.24811547379604149","0.23319848383195968","0.23319848383195968","0.23319848383195968","0.21400661058577272","0.21400661058577272","0.21400661058577272","0.22184486490701832","0.22184486490701832","0.22184486490701832","0.2347322608495878","0.2347322608495878","0.2347322608495878","0.23182247798958547","0.23182247798958547","0.23182247798958547","0.20817520371885762","0.20817520371885762","0.20817520371885762"
"9090","0.24811547379604149","0.24811547379604149","0.24811547379604149","0.2325749584741202","0.2325749584741202","0.2325749584741202","0.21400661058577272","0.21400661058577272","0.21400661058577272","0.22184486490701832","0.22184486490701832","0.22184486490701832","0.2347322608495878","0.2347322608495878","0.2347322608495878","0.23182247798958547","0.23182247798958547","0.23182247798958547","0.20817520371885762","0.20817520371885762","0.20817520371885762"
"9100","0.24775807764261484","0.24775807764261484","0.24775807764261484","0.2325749584741202","0.2325749584741202","0.2325749584741202","0.21447599042492677","0.21447599042492677","0.21447599042492677","0.22128077859682627","0.22128077859682627","0.22128077859682627","0.23420119238612722","0.23420119238612722","0.23420119238612722","0.23182247798958547","0.23182247798958547","0.23182247798958547","0.20817520371885762","0.20817520371885762","0.20817520371885762"
"9110","0.24775807764261484","0.24775807764261484","0.24775807764261484","0.23195475858485592","0.23195475858485592","0.23195475858485592","0.21447599042492677","0.21447599042492677","0.21447599042492677","0.22128077859682627","0.22128077859682627","0.22128077859682627","0.23420119238612722","0.23420119238612722","0.23420119238612722","0.23120919101077705","0.23120919101077705","0.23120919101077705","0.20817520371885762","0.20817520371885762","0.20817520371885762"
"9120","0.24714329333084653","0.24714329333084653","0.24714329333084653","0.23195475858485592","0.23195475858485592","0.23195475858485592","0.21447599042492677","0.21447599042492677","0.21447599042492677","0.22128077859682627","0.22128077859682627","0.22128077859682627","0.23420119238612722","0.23420119238612722","0.23420119238612722","0.23132999264465792","0.23132999264465792","0.23132999264465792","0.20997671593550266","0.20997671593550266","0.20997671593550266"
"9130","0.2465315525057702","0.2465315525057702","0.2465315525057702","0.23133785763117276","0.23133785763117276","0.23133785763117276","0.2145759673994424","0.2145759673994424","0.2145759673994424","0.22128077859682627","0.22128077859682627","0.22128077859682627","0.23420119238612722","0.23420119238612722","0.23420119238612722","0.23132999264465792","0.23132999264465792","0.23132999264465792","0.20932258286405245","0.20932258286405245","0.20932258286405245"
"9140","0.2465315525057702","0.2465315525057702","0.2465315525057702","0.23194138282172444","0.23194138282172444","0.23194138282172444","0.2145759673994424","0.2145759673994424","0.2145759673994424","0.22128077859682627","0.22128077859682627","0.22128077859682627","0.23557193535100288","0.23557193535100288","0.23557193535100288","0.23072122950611934","0.23072122950611934","0.23072122950611934","0.20932258286405245","0.20932258286405245","0.20932258286405245"
"9150","0.2465315525057702","0.2465315525057702","0.2465315525057702","0.23194138282172444","0.23194138282172444","0.23194138282172444","0.2139815741379481","0.2139815741379481","0.2139815741379481","0.22128077859682627","0.22128077859682627","0.22128077859682627","0.23557193535100288","0.23557193535100288","0.23557193535100288","0.23072122950611934","0.23072122950611934","0.23072122950611934","0.20932258286405245","0.20932258286405245","0.20932258286405245"
"9160","0.2465315525057702","0.2465315525057702","0.2465315525057702","0.23194138282172444","0.23194138282172444","0.23194138282172444","0.21464927059616398","0.21464927059616398","0.21464927059616398","0.22128077859682627","0.22128077859682627","0.22128077859682627","0.23557193535100288","0.23557193535100288","0.23557193535100288","0.23072122950611934","0.23072122950611934","0.23072122950611934","0.20932258286405245","0.20932258286405245","0.20932258286405245"
"9170","0.2465315525057702","0.2465315525057702","0.2465315525057702","0.2313594122446983","0.2313594122446983","0.2313594122446983","0.21464927059616398","0.21464927059616398","0.21464927059616398","0.22068110169005975","0.22068110169005975","0.22068110169005975","0.23557193535100288","0.23557193535100288","0.23557193535100288","0.23072122950611934","0.23072122950611934","0.23072122950611934","0.20932258286405245","0.20932258286405245","0.20932258286405245"
"9180","0.2480004626893375","0.2480004626893375","0.2480004626893375","0.2313594122446983","0.2313594122446983","0.2313594122446983","0.21464927059616398","0.21464927059616398","0.21464927059616398","0.22008466628008663","0.22008466628008663","0.22008466628008663","0.2354847772716979","0.2354847772716979","0.2354847772716979","0.23011566197460723","0.23011566197460723","0.23011566197460723","0.20932258286405245","0.20932258286405245","0.20932258286405245"
"9190","0.2480004626893375","0.2480004626893375","0.2480004626893375","0.2313594122446983","0.2313594122446983","0.2313594122446983","0.21405795029149136","0.21405795029149136","0.21405795029149136","0.22008466628008663","0.22008466628008663","0.22008466628008663","0.23442879172339434","0.23442879172339434","0.23442879172339434","0.23011566197460723","0.23011566197460723","0.23011566197460723","0.20932258286405245","0.20932258286405245","0.20932258286405245"
"9200","0.2480004626893375","0.2480004626893375","0.2480004626893375","0.23075216969287496","0.23075216969287496","0.23075216969287496","0.21346987899948175","0.21346987899948175","0.21346987899948175","0.22008466628008663","0.22008466628008663","0.22008466628008663","0.23442879172339434","0.23442879172339434","0.23442879172339434","0.23011566197460723","0.23011566197460723","0.23011566197460723","0.20932258286405245","0.20932258286405245","0.20932258286405245"
"9210","0.2480004626893375","0.2480004626893375","0.2480004626893375","0.23090530939195808","0.23090530939195808","0.23090530939195808","0.21404833146861638","0.21404833146861638","0.21404833146861638","0.2194914461553425","0.2194914461553425","0.2194914461553425","0.23390434252490802","0.23390434252490802","0.23390434252490802","0.23011566197460723","0.23011566197460723","0.23011566197460723","0.20932258286405245","0.20932258286405245","0.20932258286405245"
"9220","0.24765186376755668","0.24765186376755668","0.24765186376755668","0.23090530939195808","0.23090530939195808","0.23090530939195808","0.21404833146861638","0.21404833146861638","0.21404833146861638","0.2194914461553425","0.2194914461553425","0.2194914461553425","0.23390434252490802","0.23390434252490802","0.23390434252490802","0.22891401360920458","0.22891401360920458","0.22891401360920458","0.20932258286405245","0.20932258286405245","0.20932258286405245"
"9230","0.24704338252979854","0.24704338252979854","0.24704338252979854","0.23030242346665267","0.23030242346665267","0.23030242346665267","0.21346349996187153","0.21346349996187153","0.21346349996187153","0.21890141538610772","0.21890141538610772","0.21890141538610772","0.23390434252490802","0.23390434252490802","0.23390434252490802","0.22831788336543066","0.22831788336543066","0.22831788336543066","0.20932258286405245","0.20932258286405245","0.20932258286405245"
"9240","0.24704338252979854","0.24704338252979854","0.24704338252979854","0.23030242346665267","0.23030242346665267","0.23030242346665267","0.2140521676671864","0.2140521676671864","0.2140521676671864","0.21890141538610772","0.21890141538610772","0.21890141538610772","0.23390434252490802","0.23390434252490802","0.23390434252490802","0.22831788336543066","0.22831788336543066","0.22831788336543066","0.20919143849684588","0.20919143849684588","0.20919143849684588"
"9250","0.2464378840432059","0.2464378840432059","0.2464378840432059","0.23030242346665267","0.23030242346665267","0.23030242346665267","0.2134705041680908","0.2134705041680908","0.2134705041680908","0.21890141538610772","0.21890141538610772","0.21890141538610772","0.23496817790564842","0.23496817790564842","0.23496817790564842","0.22831788336543066","0.22831788336543066","0.22831788336543066","0.20919143849684588","0.20919143849684588","0.20919143849684588"
"9260","0.2464378840432059","0.2464378840432059","0.2464378840432059","0.23030242346665267","0.23030242346665267","0.23030242346665267","0.2134705041680908","0.2134705041680908","0.2134705041680908","0.21890141538610772","0.21890141538610772","0.21890141538610772","0.23444486347824162","0.23444486347824162","0.23444486347824162","0.22831788336543066","0.22831788336543066","0.22831788336543066","0.2085437869844718","0.2085437869844718","0.2085437869844718"
"9270","0.24583534642940832","0.24583534642940832","0.24583534642940832","0.23030242346665267","0.23030242346665267","0.23030242346665267","0.2134705041680908","0.2134705041680908","0.2134705041680908","0.21890141538610772","0.21890141538610772","0.21890141538610772","0.23444486347824162","0.23444486347824162","0.23444486347824162","0.22831788336543066","0.22831788336543066","0.22831788336543066","0.21044124406835601","0.21044124406835601","0.21044124406835601"
"9280","0.24583534642940832","0.24583534642940832","0.24583534642940832","0.23030242346665267","0.23030242346665267","0.23030242346665267","0.2134705041680908","0.2134705041680908","0.2134705041680908","0.21890141538610772","0.21890141538610772","0.21890141538610772","0.23424597979390557","0.23424597979390557","0.23424597979390557","0.22831788336543066","0.22831788336543066","0.22831788336543066","0.21044124406835601","0.21044124406835601","0.21044124406835601"
"9290","0.24583534642940832","0.24583534642940832","0.24583534642940832","0.23030242346665267","0.23030242346665267","0.23030242346665267","0.2134705041680908","0.2134705041680908","0.2134705041680908","0.2197434672500331","0.2197434672500331","0.2197434672500331","0.23424597979390557","0.23424597979390557","0.23424597979390557","0.2277248499021438","0.2277248499021438","0.2277248499021438","0.21044124406835601","0.21044124406835601","0.21044124406835601"
"9300","0.24583534642940832","0.24583534642940832","0.24583534642940832","0.22970267757220827","0.22970267757220827","0.22970267757220827","0.21487701845924473","0.21487701845924473","0.21487701845924473","0.21915591787235922","0.21915591787235922","0.21915591787235922","0.23424597979390557","0.23424597979390557","0.23424597979390557","0.2277248499021438","0.2277248499021438","0.2277248499021438","0.21044124406835601","0.21044124406835601","0.21044124406835601"
"9310","0.24583534642940832","0.24583534642940832","0.24583534642940832","0.22910604724085187","0.22910604724085187","0.22910604724085187","0.21523640953530201","0.21523640953530201","0.21523640953530201","0.21915591787235922","0.21915591787235922","0.21915591787235922","0.23424597979390557","0.23424597979390557","0.23424597979390557","0.2277248499021438","0.2277248499021438","0.2277248499021438","0.21107704759793494","0.21107704759793494","0.21107704759793494"
"9320","0.2455739064826075","0.2455739064826075","0.2455739064826075","0.22910604724085187","0.22910604724085187","0.22910604724085187","0.21523640953530201","0.21523640953530201","0.21523640953530201","0.21857150209136625","0.21857150209136625","0.21857150209136625","0.23424597979390557","0.23424597979390557","0.23424597979390557","0.2277248499021438","0.2277248499021438","0.2277248499021438","0.21107704759793494","0.21107704759793494","0.21107704759793494"
"9330","0.2455739064826075","0.2455739064826075","0.2455739064826075","0.22949674600929137","0.22949674600929137","0.22949674600929137","0.21655143954473538","0.21655143954473538","0.21655143954473538","0.22019530115082436","0.22019530115082436","0.22019530115082436","0.23438085440816508","0.23438085440816508","0.23438085440816508","0.2277248499021438","0.2277248499021438","0.2277248499021438","0.21107704759793494","0.21107704759793494","0.21107704759793494"
"9340","0.2455739064826075","0.2455739064826075","0.2455739064826075","0.22949674600929137","0.22949674600929137","0.22949674600929137","0.21701248282985933","0.21701248282985933","0.21701248282985933","0.22019530115082436","0.22019530115082436","0.22019530115082436","0.23438085440816508","0.23438085440816508","0.23438085440816508","0.2277248499021438","0.2277248499021438","0.2277248499021438","0.2104295719918063","0.2104295719918063","0.2104295719918063"
"9350","0.2449764030605087","0.2449764030605087","0.2449764030605087","0.229586104335133","0.229586104335133","0.229586104335133","0.21703317691344934","0.21703317691344934","0.21703317691344934","0.21961122873397868","0.21961122873397868","0.21961122873397868","0.23386459701960083","0.23386459701960083","0.23386459701960083","0.2277248499021438","0.2277248499021438","0.2277248499021438","0.2104295719918063","0.2104295719918063","0.2104295719918063"
"9360","0.2449764030605087","0.2449764030605087","0.2449764030605087","0.229586104335133","0.229586104335133","0.229586104335133","0.21703317691344934","0.21703317691344934","0.21703317691344934","0.21961122873397868","0.21961122873397868","0.21961122873397868","0.23386459701960083","0.23386459701960083","0.23386459701960083","0.2277248499021438","0.2277248499021438","0.2277248499021438","0.2104295719918063","0.2104295719918063","0.2104295719918063"
"9370","0.2449764030605087","0.2449764030605087","0.2449764030605087","0.22978799029513375","0.22978799029513375","0.22978799029513375","0.21703317691344934","0.21703317691344934","0.21703317691344934","0.22065498928700286","0.22065498928700286","0.22065498928700286","0.23386459701960083","0.23386459701960083","0.23386459701960083","0.2277248499021438","0.2277248499021438","0.2277248499021438","0.21092936776245594","0.21092936776245594","0.21092936776245594"
