"Step","llm_v4_direct_select_pos_1 - total_dist","llm_v4_direct_select_pos_1 - total_dist__MIN","llm_v4_direct_select_pos_1 - total_dist__MAX","llm_v3_pos_neg_dst - total_dist","llm_v3_pos_neg_dst - total_dist__MIN","llm_v3_pos_neg_dst - total_dist__MAX","fbe_baseline - total_dist","fbe_baseline - total_dist__MIN","fbe_baseline - total_dist__MAX","llm_v2_pos_cot - total_dist","llm_v2_pos_cot - total_dist__MIN","llm_v2_pos_cot - total_dist__MAX","l3mvn_baseline_local_step_15 - total_dist","l3mvn_baseline_local_step_15 - total_dist__MIN","l3mvn_baseline_local_step_15 - total_dist__MAX","llm_v1_no_cot_local_step_15 - total_dist","llm_v1_no_cot_local_step_15 - total_dist__MIN","llm_v1_no_cot_local_step_15 - total_dist__MAX","sem_exp_baseline - total_dist","sem_exp_baseline - total_dist__MIN","sem_exp_baseline - total_dist__MAX"
"4780","0.6885392851362381","0.6885392851362381","0.6885392851362381","0.8380773106860465","0.8380773106860465","0.8380773106860465","0.8887247414554695","0.8887247414554695","0.8887247414554695","1.0307194210938821","1.0307194210938821","1.0307194210938821","0.8213534896217641","0.8213534896217641","0.8213534896217641","0.8572055615377442","0.8572055615377442","0.8572055615377442","1.7357543241803997","1.7357543241803997","1.7357543241803997"
"4790","0.6885392851362381","0.6885392851362381","0.6885392851362381","0.8342667430897968","0.8342667430897968","0.8342667430897968","0.8887247414554695","0.8887247414554695","0.8887247414554695","1.062528737206626","1.062528737206626","1.062528737206626","0.8213534896217641","0.8213534896217641","0.8213534896217641","0.849129194794271","0.849129194794271","0.849129194794271","1.7357543241803997","1.7357543241803997","1.7357543241803997"
"4800","0.6885392851362381","0.6885392851362381","0.6885392851362381","0.8342667430897968","0.8342667430897968","0.8342667430897968","0.8887247414554695","0.8887247414554695","0.8887247414554695","1.062528737206626","1.062528737206626","1.062528737206626","0.8184197794100077","0.8184197794100077","0.8184197794100077","0.849129194794271","0.849129194794271","0.849129194794271","1.7357543241803997","1.7357543241803997","1.7357543241803997"
"4810","0.685633834462317","0.685633834462317","0.685633834462317","0.8753158321839521","0.8753158321839521","0.8753158321839521","0.8887247414554695","0.8887247414554695","0.8887247414554695","1.062528737206626","1.062528737206626","1.062528737206626","0.8155562872378868","0.8155562872378868","0.8155562872378868","0.849129194794271","0.849129194794271","0.849129194794271","1.7357543241803997","1.7357543241803997","1.7357543241803997"
"4820","0.685633834462317","0.685633834462317","0.685633834462317","0.8753158321839521","0.8753158321839521","0.8753158321839521","0.8847956277219758","0.8847956277219758","0.8847956277219758","1.0568336100912974","1.0568336100912974","1.0568336100912974","0.812072941619489","0.812072941619489","0.812072941619489","0.8455270184540027","0.8455270184540027","0.8455270184540027","1.7357543241803997","1.7357543241803997","1.7357543241803997"
"4830","0.685633834462317","0.685633834462317","0.685633834462317","0.8753158321839521","0.8753158321839521","0.8753158321839521","0.8847956277219758","0.8847956277219758","0.8847956277219758","1.0568336100912974","1.0568336100912974","1.0568336100912974","0.8055927731270381","0.8055927731270381","0.8055927731270381","0.8455270184540027","0.8455270184540027","0.8455270184540027","1.7357543241803997","1.7357543241803997","1.7357543241803997"
"4840","0.685633834462317","0.685633834462317","0.685633834462317","0.872160693442276","0.872160693442276","0.872160693442276","0.8847956277219758","0.8847956277219758","0.8847956277219758","1.0568336100912974","1.0568336100912974","1.0568336100912974","0.8055927731270381","0.8055927731270381","0.8055927731270381","0.8455270184540027","0.8455270184540027","0.8455270184540027","1.7357543241803997","1.7357543241803997","1.7357543241803997"
"4850","0.685633834462317","0.685633834462317","0.685633834462317","0.872160693442276","0.872160693442276","0.872160693442276","0.8847956277219758","0.8847956277219758","0.8847956277219758","1.0568336100912974","1.0568336100912974","1.0568336100912974","0.8055927731270381","0.8055927731270381","0.8055927731270381","0.8455270184540027","0.8455270184540027","0.8455270184540027","1.7357543241803997","1.7357543241803997","1.7357543241803997"
"4860","0.6827134939928561","0.6827134939928561","0.6827134939928561","0.8687717048299458","0.8687717048299458","0.8687717048299458","0.880425376802643","0.880425376802643","0.880425376802643","1.0519305282049691","1.0519305282049691","1.0519305282049691","0.8055927731270381","0.8055927731270381","0.8055927731270381","0.8455270184540027","0.8455270184540027","0.8455270184540027","1.7357543241803997","1.7357543241803997","1.7357543241803997"
"4870","0.67959875946097","0.67959875946097","0.67959875946097","0.8644202255165657","0.8644202255165657","0.8644202255165657","0.880425376802643","0.880425376802643","0.880425376802643","1.0519305282049691","1.0519305282049691","1.0519305282049691","0.8055927731270381","0.8055927731270381","0.8055927731270381","0.8455270184540027","0.8455270184540027","0.8455270184540027","1.7254031477496028","1.7254031477496028","1.7254031477496028"
"4880","0.67959875946097","0.67959875946097","0.67959875946097","0.8598972034880952","0.8598972034880952","0.8598972034880952","0.880425376802643","0.880425376802643","0.880425376802643","1.0519305282049691","1.0519305282049691","1.0519305282049691","0.8055927731270381","0.8055927731270381","0.8055927731270381","0.8345225878901363","0.8345225878901363","0.8345225878901363","1.7254031477496028","1.7254031477496028","1.7254031477496028"
"4890","0.67959875946097","0.67959875946097","0.67959875946097","0.8558751370827543","0.8558751370827543","0.8558751370827543","0.8765512368334656","0.8765512368334656","0.8765512368334656","1.0519305282049691","1.0519305282049691","1.0519305282049691","0.8055927731270381","0.8055927731270381","0.8055927731270381","0.8345225878901363","0.8345225878901363","0.8345225878901363","1.7254031477496028","1.7254031477496028","1.7254031477496028"
"4900","0.67959875946097","0.67959875946097","0.67959875946097","0.8478978687660799","0.8478978687660799","0.8478978687660799","0.8719467569817666","0.8719467569817666","0.8719467569817666","1.046316026805623","1.046316026805623","1.046316026805623","0.830064548022322","0.830064548022322","0.830064548022322","0.8345225878901363","0.8345225878901363","0.8345225878901363","1.7056063665189298","1.7056063665189298","1.7056063665189298"
"4910","0.677171309094464","0.677171309094464","0.677171309094464","0.8478978687660799","0.8478978687660799","0.8478978687660799","0.8719467569817666","0.8719467569817666","0.8719467569817666","1.0415333118990704","1.0415333118990704","1.0415333118990704","0.830064548022322","0.830064548022322","0.830064548022322","0.8305247249975424","0.8305247249975424","0.8305247249975424","1.7056063665189298","1.7056063665189298","1.7056063665189298"
"4920","0.677171309094464","0.677171309094464","0.677171309094464","0.8440216525849935","0.8440216525849935","0.8440216525849935","0.8719467569817666","0.8719467569817666","0.8719467569817666","1.0415333118990704","1.0415333118990704","1.0415333118990704","0.830064548022322","0.830064548022322","0.830064548022322","0.8268581532999574","0.8268581532999574","0.8268581532999574","1.7056063665189298","1.7056063665189298","1.7056063665189298"
"4930","0.6742982707486206","0.6742982707486206","0.6742982707486206","0.8440216525849935","0.8440216525849935","0.8440216525849935","0.8719467569817666","0.8719467569817666","0.8719467569817666","1.0415333118990704","1.0415333118990704","1.0415333118990704","0.830064548022322","0.830064548022322","0.830064548022322","0.8268581532999574","0.8268581532999574","0.8268581532999574","1.7056063665189298","1.7056063665189298","1.7056063665189298"
"4940","0.6742982707486206","0.6742982707486206","0.6742982707486206","0.8356428215677928","0.8356428215677928","0.8356428215677928","0.8719467569817666","0.8719467569817666","0.8719467569817666","1.0415333118990704","1.0415333118990704","1.0415333118990704","0.830064548022322","0.830064548022322","0.830064548022322","0.8268581532999574","0.8268581532999574","0.8268581532999574","1.6978994882000344","1.6978994882000344","1.6978994882000344"
"4950","0.6742982707486206","0.6742982707486206","0.6742982707486206","0.8316584264454214","0.8316584264454214","0.8316584264454214","0.8719467569817666","0.8719467569817666","0.8719467569817666","1.0415333118990704","1.0415333118990704","1.0415333118990704","0.830064548022322","0.830064548022322","0.830064548022322","0.8268581532999574","0.8268581532999574","0.8268581532999574","1.6978994882000344","1.6978994882000344","1.6978994882000344"
"4960","0.6742982707486206","0.6742982707486206","0.6742982707486206","0.8316584264454214","0.8316584264454214","0.8316584264454214","0.8719467569817666","0.8719467569817666","0.8719467569817666","1.0365463351920485","1.0365463351920485","1.0365463351920485","0.830064548022322","0.830064548022322","0.830064548022322","0.8276051646517589","0.8276051646517589","0.8276051646517589","1.6978994882000344","1.6978994882000344","1.6978994882000344"
"4970","0.6742982707486206","0.6742982707486206","0.6742982707486206","0.8278887217970008","0.8278887217970008","0.8278887217970008","0.8719467569817666","0.8719467569817666","0.8719467569817666","1.0365463351920485","1.0365463351920485","1.0365463351920485","0.830064548022322","0.830064548022322","0.830064548022322","0.8276051646517589","0.8276051646517589","0.8276051646517589","1.688744954279894","1.688744954279894","1.688744954279894"
"4980","0.6742982707486206","0.6742982707486206","0.6742982707486206","0.8278887217970008","0.8278887217970008","0.8278887217970008","0.8719467569817666","0.8719467569817666","0.8719467569817666","1.026430495901319","1.026430495901319","1.026430495901319","0.830064548022322","0.830064548022322","0.830064548022322","0.8276051646517589","0.8276051646517589","0.8276051646517589","1.688744954279894","1.688744954279894","1.688744954279894"
"4990","0.6742982707486206","0.6742982707486206","0.6742982707486206","0.8238968322531153","0.8238968322531153","0.8238968322531153","0.8681952532405328","0.8681952532405328","0.8681952532405328","1.026430495901319","1.026430495901319","1.026430495901319","0.830064548022322","0.830064548022322","0.830064548022322","0.8276051646517589","0.8276051646517589","0.8276051646517589","1.6966739053235333","1.6966739053235333","1.6966739053235333"
"5000","0.6742982707486206","0.6742982707486206","0.6742982707486206","0.8204884018834528","0.8204884018834528","0.8204884018834528","0.8770390735934269","0.8770390735934269","0.8770390735934269","1.0360646687742128","1.0360646687742128","1.0360646687742128","0.830064548022322","0.830064548022322","0.830064548022322","0.8276051646517589","0.8276051646517589","0.8276051646517589","1.6966739053235333","1.6966739053235333","1.6966739053235333"
"5010","0.6742982707486206","0.6742982707486206","0.6742982707486206","0.8204884018834528","0.8204884018834528","0.8204884018834528","0.8726979873439026","0.8726979873439026","0.8726979873439026","1.0360646687742128","1.0360646687742128","1.0360646687742128","0.8266902849500796","0.8266902849500796","0.8266902849500796","0.8171843471317529","0.8171843471317529","0.8171843471317529","1.6966739053235333","1.6966739053235333","1.6966739053235333"
"5020","0.6713015228981943","0.6713015228981943","0.6713015228981943","0.8204884018834528","0.8204884018834528","0.8204884018834528","0.8726979873439026","0.8726979873439026","0.8726979873439026","1.0360646687742128","1.0360646687742128","1.0360646687742128","0.8266902849500796","0.8266902849500796","0.8266902849500796","0.8135904968560984","0.8135904968560984","0.8135904968560984","1.7155765220087174","1.7155765220087174","1.7155765220087174"
"5030","0.6713015228981943","0.6713015228981943","0.6713015228981943","0.8212345878494346","0.8212345878494346","0.8212345878494346","0.8861301730319355","0.8861301730319355","0.8861301730319355","1.0360646687742128","1.0360646687742128","1.0360646687742128","0.8266902849500796","0.8266902849500796","0.8266902849500796","0.8097745969573535","0.8097745969573535","0.8097745969573535","1.7155765220087174","1.7155765220087174","1.7155765220087174"
"5040","0.6713015228981943","0.6713015228981943","0.6713015228981943","0.8145330849913271","0.8145330849913271","0.8145330849913271","0.8819039324802568","0.8819039324802568","0.8819039324802568","1.0360646687742128","1.0360646687742128","1.0360646687742128","0.8266902849500796","0.8266902849500796","0.8266902849500796","0.8097745969573535","0.8097745969573535","0.8097745969573535","1.7155765220087174","1.7155765220087174","1.7155765220087174"
"5050","0.668350745303641","0.668350745303641","0.668350745303641","0.8105798825481907","0.8105798825481907","0.8105798825481907","0.8819039324802568","0.8819039324802568","0.8819039324802568","1.0360646687742128","1.0360646687742128","1.0360646687742128","0.8266902849500796","0.8266902849500796","0.8266902849500796","0.8097745969573535","0.8097745969573535","0.8097745969573535","1.7155765220087174","1.7155765220087174","1.7155765220087174"
"5060","0.6655106783246124","0.6655106783246124","0.6655106783246124","0.8105798825481907","0.8105798825481907","0.8105798825481907","0.8819039324802568","0.8819039324802568","0.8819039324802568","1.030971370666673","1.030971370666673","1.030971370666673","0.8266902849500796","0.8266902849500796","0.8266902849500796","0.8061274171137767","0.8061274171137767","0.8061274171137767","1.7155765220087174","1.7155765220087174","1.7155765220087174"
"5070","0.6628042775025876","0.6628042775025876","0.6628042775025876","0.8105798825481907","0.8105798825481907","0.8105798825481907","0.8819039324802568","0.8819039324802568","0.8819039324802568","1.0216233102131846","1.0216233102131846","1.0216233102131846","0.8238869381047567","0.8238869381047567","0.8238869381047567","0.8029928860717997","0.8029928860717997","0.8029928860717997","1.7058062427135747","1.7058062427135747","1.7058062427135747"
"5080","0.6603221055433455","0.6603221055433455","0.6603221055433455","0.8105798825481907","0.8105798825481907","0.8105798825481907","0.8819039324802568","0.8819039324802568","0.8819039324802568","1.0532285605215144","1.0532285605215144","1.0532285605215144","0.8238869381047567","0.8238869381047567","0.8238869381047567","0.8029928860717997","0.8029928860717997","0.8029928860717997","1.7058062427135747","1.7058062427135747","1.7058062427135747"
"5090","0.6603221055433455","0.6603221055433455","0.6603221055433455","0.8073118994642624","0.8073118994642624","0.8073118994642624","0.8819039324802568","0.8819039324802568","0.8819039324802568","1.0532285605215144","1.0532285605215144","1.0532285605215144","0.8238869381047567","0.8238869381047567","0.8238869381047567","0.7996228089457593","0.7996228089457593","0.7996228089457593","1.7058062427135747","1.7058062427135747","1.7058062427135747"
"5100","0.6574386239205653","0.6574386239205653","0.6574386239205653","0.8035779112424369","0.8035779112424369","0.8035779112424369","0.8819039324802568","0.8819039324802568","0.8819039324802568","1.0532285605215144","1.0532285605215144","1.0532285605215144","0.8208932584384456","0.8208932584384456","0.8208932584384456","0.7996228089457593","0.7996228089457593","0.7996228089457593","1.7262725208406848","1.7262725208406848","1.7262725208406848"
"5110","0.6611906388753818","0.6611906388753818","0.6611906388753818","0.7999359598163093","0.7999359598163093","0.7999359598163093","0.8819039324802568","0.8819039324802568","0.8819039324802568","1.0532285605215144","1.0532285605215144","1.0532285605215144","0.8208932584384456","0.8208932584384456","0.8208932584384456","0.7996228089457593","0.7996228089457593","0.7996228089457593","1.717246023852421","1.717246023852421","1.717246023852421"
"5120","0.6611906388753818","0.6611906388753818","0.6611906388753818","0.7999359598163093","0.7999359598163093","0.7999359598163093","0.8782723137034246","0.8782723137034246","0.8782723137034246","1.0532285605215144","1.0532285605215144","1.0532285605215144","0.8208932584384456","0.8208932584384456","0.8208932584384456","0.7996228089457593","0.7996228089457593","0.7996228089457593","1.717246023852421","1.717246023852421","1.717246023852421"
"5130","0.6589736395857536","0.6589736395857536","0.6589736395857536","0.7962113859761945","0.7962113859761945","0.7962113859761945","0.8782723137034246","0.8782723137034246","0.8782723137034246","1.04302705703021","1.04302705703021","1.04302705703021","0.8208932584384456","0.8208932584384456","0.8208932584384456","0.792367812694006","0.792367812694006","0.792367812694006","1.717246023852421","1.717246023852421","1.717246023852421"
"5140","0.6589736395857536","0.6589736395857536","0.6589736395857536","0.7962113859761945","0.7962113859761945","0.7962113859761945","0.8740429622620078","0.8740429622620078","0.8740429622620078","1.0378904422211588","1.0378904422211588","1.0378904422211588","0.8208932584384456","0.8208932584384456","0.8208932584384456","0.792367812694006","0.792367812694006","0.792367812694006","1.7082996079112802","1.7082996079112802","1.7082996079112802"
"5150","0.6539909340984499","0.6539909340984499","0.6539909340984499","0.7962113859761945","0.7962113859761945","0.7962113859761945","0.8703876317592177","0.8703876317592177","0.8703876317592177","1.0378904422211588","1.0378904422211588","1.0378904422211588","0.8208932584384456","0.8208932584384456","0.8208932584384456","0.792367812694006","0.792367812694006","0.792367812694006","1.7082996079112802","1.7082996079112802","1.7082996079112802"
"5160","0.6539909340984499","0.6539909340984499","0.6539909340984499","0.7962113859761945","0.7962113859761945","0.7962113859761945","0.8663269302671343","0.8663269302671343","0.8663269302671343","1.0378904422211588","1.0378904422211588","1.0378904422211588","0.8208932584384456","0.8208932584384456","0.8208932584384456","0.7891214492629278","0.7891214492629278","0.7891214492629278","1.6991825235626576","1.6991825235626576","1.6991825235626576"
"5170","0.6539909340984499","0.6539909340984499","0.6539909340984499","0.7962113859761945","0.7962113859761945","0.7962113859761945","0.8663269302671343","0.8663269302671343","0.8663269302671343","1.0329475871659815","1.0329475871659815","1.0329475871659815","0.8179546520036657","0.8179546520036657","0.8179546520036657","0.7891214492629278","0.7891214492629278","0.7891214492629278","1.6898002579261018","1.6898002579261018","1.6898002579261018"
"5180","0.6922338813823936","0.6922338813823936","0.6922338813823936","0.7962113859761945","0.7962113859761945","0.7962113859761945","0.8621937410751517","0.8621937410751517","0.8621937410751517","1.0329475871659815","1.0329475871659815","1.0329475871659815","0.814796760378113","0.814796760378113","0.814796760378113","0.7891214492629278","0.7891214492629278","0.7891214492629278","1.6898002579261018","1.6898002579261018","1.6898002579261018"
"5190","0.6922338813823936","0.6922338813823936","0.6922338813823936","0.7962113859761945","0.7962113859761945","0.7962113859761945","0.8621937410751517","0.8621937410751517","0.8621937410751517","1.0329475871659815","1.0329475871659815","1.0329475871659815","0.814796760378113","0.814796760378113","0.814796760378113","0.7891214492629278","0.7891214492629278","0.7891214492629278","1.6898002579261018","1.6898002579261018","1.6898002579261018"
"5200","0.6922338813823936","0.6922338813823936","0.6922338813823936","0.7962113859761945","0.7962113859761945","0.7962113859761945","0.8621937410751517","0.8621937410751517","0.8621937410751517","1.0329475871659815","1.0329475871659815","1.0329475871659815","0.814796760378113","0.814796760378113","0.814796760378113","0.821886676649194","0.821886676649194","0.821886676649194","1.6898002579261018","1.6898002579261018","1.6898002579261018"
"5210","0.6922338813823936","0.6922338813823936","0.6922338813823936","0.792613637306523","0.792613637306523","0.792613637306523","0.8621937410751517","0.8621937410751517","0.8621937410751517","1.0280265657425816","1.0280265657425816","1.0280265657425816","0.814796760378113","0.814796760378113","0.814796760378113","0.8181893185979114","0.8181893185979114","0.8181893185979114","1.6978161383482664","1.6978161383482664","1.6978161383482664"
"5220","0.6922338813823936","0.6922338813823936","0.6922338813823936","0.792613637306523","0.792613637306523","0.792613637306523","0.8621937410751517","0.8621937410751517","0.8621937410751517","1.0280265657425816","1.0280265657425816","1.0280265657425816","0.814796760378113","0.814796760378113","0.814796760378113","0.8181893185979114","0.8181893185979114","0.8181893185979114","1.688479081551648","1.688479081551648","1.688479081551648"
"5230","0.6922338813823936","0.6922338813823936","0.6922338813823936","0.792613637306523","0.792613637306523","0.792613637306523","0.8746417957144924","0.8746417957144924","0.8746417957144924","1.0280265657425816","1.0280265657425816","1.0280265657425816","0.814796760378113","0.814796760378113","0.814796760378113","0.8181893185979114","0.8181893185979114","0.8181893185979114","1.679994328914838","1.679994328914838","1.679994328914838"
"5240","0.6922338813823936","0.6922338813823936","0.6922338813823936","0.792613637306523","0.792613637306523","0.792613637306523","0.8836611002374736","0.8836611002374736","0.8836611002374736","1.0264944487832266","1.0264944487832266","1.0264944487832266","0.8118722586980696","0.8118722586980696","0.8118722586980696","0.8181893185979114","0.8181893185979114","0.8181893185979114","1.6716189245376123","1.6716189245376123","1.6716189245376123"
"5250","0.6922338813823936","0.6922338813823936","0.6922338813823936","0.792613637306523","0.792613637306523","0.792613637306523","0.8759234686971039","0.8759234686971039","0.8759234686971039","1.0170428492859298","1.0170428492859298","1.0170428492859298","0.8089550042021103","0.8089550042021103","0.8089550042021103","0.8181893185979114","0.8181893185979114","0.8181893185979114","1.6631247109015945","1.6631247109015945","1.6631247109015945"
"5260","0.6892883904946401","0.6892883904946401","0.6892883904946401","0.792613637306523","0.792613637306523","0.792613637306523","0.8759234686971039","0.8759234686971039","0.8759234686971039","1.0075211147732526","1.0075211147732526","1.0075211147732526","0.8470023436532393","0.8470023436532393","0.8470023436532393","0.8181893185979114","0.8181893185979114","0.8181893185979114","1.6631247109015945","1.6631247109015945","1.6631247109015945"
"5270","0.686964575187162","0.686964575187162","0.686964575187162","0.792613637306523","0.792613637306523","0.792613637306523","0.8759234686971039","0.8759234686971039","0.8759234686971039","1.0075211147732526","1.0075211147732526","1.0075211147732526","0.8470023436532393","0.8470023436532393","0.8470023436532393","0.8181893185979114","0.8181893185979114","0.8181893185979114","1.6631247109015945","1.6631247109015945","1.6631247109015945"
"5280","0.686964575187162","0.686964575187162","0.686964575187162","0.792613637306523","0.792613637306523","0.792613637306523","0.872413034539488","0.872413034539488","0.872413034539488","1.0075211147732526","1.0075211147732526","1.0075211147732526","0.8470023436532393","0.8470023436532393","0.8470023436532393","0.8151111910424291","0.8151111910424291","0.8151111910424291","1.6631247109015945","1.6631247109015945","1.6631247109015945"
"5290","0.686964575187162","0.686964575187162","0.686964575187162","0.792613637306523","0.792613637306523","0.792613637306523","0.872413034539488","0.872413034539488","0.872413034539488","0.9983605752372219","0.9983605752372219","0.9983605752372219","0.8439885535718579","0.8439885535718579","0.8439885535718579","0.8151111910424291","0.8151111910424291","0.8151111910424291","1.6461491761477411","1.6461491761477411","1.6461491761477411"
"5300","0.686964575187162","0.686964575187162","0.686964575187162","0.7854669386395006","0.7854669386395006","0.7854669386395006","0.8685859755897731","0.8685859755897731","0.8685859755897731","0.994097200153244","0.994097200153244","0.994097200153244","0.8407894910328211","0.8407894910328211","0.8407894910328211","0.8151111910424291","0.8151111910424291","0.8151111910424291","1.637550026809256","1.637550026809256","1.637550026809256"
"5310","0.686964575187162","0.686964575187162","0.686964575187162","0.7854669386395006","0.7854669386395006","0.7854669386395006","0.8685859755897731","0.8685859755897731","0.8685859755897731","0.994097200153244","0.994097200153244","0.994097200153244","0.8374691174092542","0.8374691174092542","0.8374691174092542","0.8151111910424291","0.8151111910424291","0.8151111910424291","1.637550026809256","1.637550026809256","1.637550026809256"
"5320","0.686964575187162","0.686964575187162","0.686964575187162","0.7854669386395006","0.7854669386395006","0.7854669386395006","0.8648907740393447","0.8648907740393447","0.8648907740393447","0.9895323823849183","0.9895323823849183","0.9895323823849183","0.8341952923089265","0.8341952923089265","0.8341952923089265","0.8151111910424291","0.8151111910424291","0.8151111910424291","1.637550026809256","1.637550026809256","1.637550026809256"
"5330","0.686964575187162","0.686964575187162","0.686964575187162","0.7854669386395006","0.7854669386395006","0.7854669386395006","0.8648907740393447","0.8648907740393447","0.8648907740393447","0.9895323823849183","0.9895323823849183","0.9895323823849183","0.8341952923089265","0.8341952923089265","0.8341952923089265","0.8151111910424291","0.8151111910424291","0.8151111910424291","1.6289921824765556","1.6289921824765556","1.6289921824765556"
"5340","0.686964575187162","0.686964575187162","0.686964575187162","0.7854669386395006","0.7854669386395006","0.7854669386395006","0.8648907740393447","0.8648907740393447","0.8648907740393447","0.9895323823849183","0.9895323823849183","0.9895323823849183","0.831106949241394","0.831106949241394","0.831106949241394","0.8151111910424291","0.8151111910424291","0.8151111910424291","1.6289921824765556","1.6289921824765556","1.6289921824765556"
"5350","0.686964575187162","0.686964575187162","0.686964575187162","0.7854669386395006","0.7854669386395006","0.7854669386395006","0.8648907740393447","0.8648907740393447","0.8648907740393447","0.9895323823849183","0.9895323823849183","0.9895323823849183","0.8284260458978159","0.8284260458978159","0.8284260458978159","0.8151111910424291","0.8151111910424291","0.8151111910424291","1.6208759964681527","1.6208759964681527","1.6208759964681527"
"5360","0.686964575187162","0.686964575187162","0.686964575187162","0.7854669386395006","0.7854669386395006","0.7854669386395006","0.8648907740393447","0.8648907740393447","0.8648907740393447","0.9895323823849183","0.9895323823849183","0.9895323823849183","0.8284260458978159","0.8284260458978159","0.8284260458978159","0.8151111910424291","0.8151111910424291","0.8151111910424291","1.6123592430656706","1.6123592430656706","1.6123592430656706"
"5370","0.686964575187162","0.686964575187162","0.686964575187162","0.7819969135452993","0.7819969135452993","0.7819969135452993","0.8614819875331775","0.8614819875331775","0.8614819875331775","0.9895323823849183","0.9895323823849183","0.9895323823849183","0.8255718147654543","0.8255718147654543","0.8255718147654543","0.8151111910424291","0.8151111910424291","0.8151111910424291","1.6123592430656706","1.6123592430656706","1.6123592430656706"
"5380","0.686964575187162","0.686964575187162","0.686964575187162","0.7819969135452993","0.7819969135452993","0.7819969135452993","0.8577753414364273","0.8577753414364273","0.8577753414364273","0.9895323823849183","0.9895323823849183","0.9895323823849183","0.8255718147654543","0.8255718147654543","0.8255718147654543","0.8151111910424291","0.8151111910424291","0.8151111910424291","1.6123592430656706","1.6123592430656706","1.6123592430656706"
"5390","0.686964575187162","0.686964575187162","0.686964575187162","0.7819969135452993","0.7819969135452993","0.7819969135452993","0.853847764257253","0.853847764257253","0.853847764257253","0.9895323823849183","0.9895323823849183","0.9895323823849183","0.8255718147654543","0.8255718147654543","0.8255718147654543","0.8151111910424291","0.8151111910424291","0.8151111910424291","1.6046784029685353","1.6046784029685353","1.6046784029685353"
"5400","0.686964575187162","0.686964575187162","0.686964575187162","0.7784536921566254","0.7784536921566254","0.7784536921566254","0.853847764257253","0.853847764257253","0.853847764257253","0.9895323823849183","0.9895323823849183","0.9895323823849183","0.8255718147654543","0.8255718147654543","0.8255718147654543","0.812042948036173","0.812042948036173","0.812042948036173","1.6046784029685353","1.6046784029685353","1.6046784029685353"
"5410","0.686964575187162","0.686964575187162","0.686964575187162","0.813090349241559","0.813090349241559","0.813090349241559","0.8883756320433629","0.8883756320433629","0.8883756320433629","0.9856260433258992","0.9856260433258992","0.9856260433258992","0.8522363595839124","0.8522363595839124","0.8522363595839124","0.812042948036173","0.812042948036173","0.812042948036173","1.6046784029685353","1.6046784029685353","1.6046784029685353"
"5420","0.686964575187162","0.686964575187162","0.686964575187162","0.813090349241559","0.813090349241559","0.813090349241559","0.8844473119671369","0.8844473119671369","0.8844473119671369","1.0662884206383683","1.0662884206383683","1.0662884206383683","0.8522363595839124","0.8522363595839124","0.8522363595839124","0.8085600423876679","0.8085600423876679","0.8085600423876679","1.6046784029685353","1.6046784029685353","1.6046784029685353"
"5430","0.686964575187162","0.686964575187162","0.686964575187162","0.813090349241559","0.813090349241559","0.813090349241559","0.8804758585521628","0.8804758585521628","0.8804758585521628","1.061422912069452","1.061422912069452","1.061422912069452","0.8490301123838364","0.8490301123838364","0.8490301123838364","0.8085600423876679","0.8085600423876679","0.8085600423876679","1.6046784029685353","1.6046784029685353","1.6046784029685353"
"5440","0.686964575187162","0.686964575187162","0.686964575187162","0.8099594434758569","0.8099594434758569","0.8099594434758569","0.8804758585521628","0.8804758585521628","0.8804758585521628","1.061422912069452","1.061422912069452","1.061422912069452","0.8490301123838364","0.8490301123838364","0.8490301123838364","0.8085600423876679","0.8085600423876679","0.8085600423876679","1.6450801050651291","1.6450801050651291","1.6450801050651291"
"5450","0.686964575187162","0.686964575187162","0.686964575187162","0.8284664358636189","0.8284664358636189","0.8284664358636189","0.8804758585521628","0.8804758585521628","0.8804758585521628","1.061422912069452","1.061422912069452","1.061422912069452","0.8430485377397431","0.8430485377397431","0.8430485377397431","0.8085600423876679","0.8085600423876679","0.8085600423876679","1.6450801050651291","1.6450801050651291","1.6450801050651291"
"5460","0.686964575187162","0.686964575187162","0.686964575187162","0.8284664358636189","0.8284664358636189","0.8284664358636189","0.8804758585521628","0.8804758585521628","0.8804758585521628","1.061422912069452","1.061422912069452","1.061422912069452","0.8398657076132412","0.8398657076132412","0.8398657076132412","0.8085600423876679","0.8085600423876679","0.8085600423876679","1.6450801050651291","1.6450801050651291","1.6450801050651291"
"5470","0.686964575187162","0.686964575187162","0.686964575187162","0.8284664358636189","0.8284664358636189","0.8284664358636189","0.8804758585521628","0.8804758585521628","0.8804758585521628","1.061422912069452","1.061422912069452","1.061422912069452","0.8398657076132412","0.8398657076132412","0.8398657076132412","0.804863012445155","0.804863012445155","0.804863012445155","1.6365984358126298","1.6365984358126298","1.6365984358126298"
"5480","0.6841460076052343","0.6841460076052343","0.6841460076052343","0.8284664358636189","0.8284664358636189","0.8284664358636189","0.8766740260963442","0.8766740260963442","0.8766740260963442","1.061422912069452","1.061422912069452","1.061422912069452","0.8398657076132412","0.8398657076132412","0.8398657076132412","0.8018905817543865","0.8018905817543865","0.8018905817543865","1.6365984358126298","1.6365984358126298","1.6365984358126298"
